spatial_id,scene_id,split,climate,landcover,s1_timestamp_ms,s2_timestamp_ms,utm_epsg,month,min_lon,min_lat,max_lon,max_lat
549,57,train,"Ds - Cold, dry summer",Cropland,1553053302000,1553071141000,EPSG:32636,3,34.65772342810455,40.33238748088452,34.898241864326714,40.51619963396318
51,1995,train,"Df(a|b) - Cold, no dry season",Forest,1586147712000,1586165705522,EPSG:32635,4,25.074064796171758,55.632446280039474,25.40058869167217,55.81672645710059
715,379,train,BW - Arid desert,Ice/Snow,1558697741000,1558672065000,EPSG:32647,5,96.33647494648514,39.40906141867,96.57555316600637,39.59427502294916
709,2088,train,BS - Arid Steppe,Ice/Snow,1598961085000,1598935721662,EPSG:32646,9,92.76975402032538,35.787284938315615,92.99170067443269,35.9679168089754
811,1660,train,"Dw - Cold, dry winter",Wetlands,1605387827000,1605406409148,EPSG:32653,11,135.5364687156193,49.755996783505914,135.8172869423847,49.93758392259167
526,78,train,ET - Tundra,Cropland,1512623905000,1512641245499,EPSG:32633,12,13.010608677970277,47.24808543131673,13.28165882764184,47.43232814798055
735,1998,train,"Am - Tropical, monsoon",Wetlands,1587428572000,1587401924605,EPSG:32615,4,-94.11761950796277,17.774505151816406,-93.9277396078345,17.956331906076414
885,248,train,BW - Arid desert,Grassland,1574518100000,1574535276299,EPSG:32610,11,-120.33100467859103,35.65381369576692,-120.10367712860773,35.839133370256185
929,955,train,"Cs - Temperate, dry summer",Grassland,1593141919000,1593159584045,EPSG:32637,6,38.54463051179683,37.54310064557088,38.77223982071293,37.724112721283504
755,2083,train,"Aw - Tropical, savannah",Wetlands,1581219344000,1581236364815,EPSG:32636,2,32.24441168544053,1.811740976265779,32.424392305210006,1.992833005944274
1220,1514,train,"Am - Tropical, monsoon",Forest,1602580528000,1602597887809,EPSG:32721,10,-55.5579644261741,-8.043979687059613,-55.37579794566815,-7.862373140323871
391,1950,train,"Cs - Temperate, dry summer",Built up,1597114421000,1597132187590,EPSG:32638,8,46.46803837735277,36.58258035688323,46.695585335012936,36.765873583078054
328,1142,train,"Cw - Temperate, dry winter",Built up,1576284471000,1576257504699,EPSG:32614,12,-99.72374071022415,19.222095791708824,-99.5325836644382,19.403578194182753
927,1920,train,"Cs - Temperate, dry summer",Grassland,1541476720000,1541494776000,EPSG:32636,11,30.58264213980303,37.93855297000013,30.816103948722862,38.123214051558435
557,1315,train,BS - Arid Steppe,Cropland,1599577324000,1599551929494,EPSG:32638,9,44.073627026502585,39.963006616094134,44.31033740887469,40.144908490346495
1048,1843,train,BW - Arid desert,Grassland,1554408151000,1554425685000,EPSG:32754,4,140.26355911688182,-27.925825513132324,140.46780251409325,-27.74426270889365
948,2200,train,BS - Arid Steppe,Grassland,1593479431000,1593497709928,EPSG:32643,6,75.26023857578079,49.66352805232813,75.53950476255716,49.844459950720555
461,139,train,"Cw - Temperate, dry winter",Built up,1596789541000,1596806926878,EPSG:32723,8,-47.85895320740509,-23.25878354655688,-47.659980608503965,-23.074725274687864
1146,2270,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1550274524000,1550241902000,EPSG:32719,2,-71.98119733219576,-44.03329963205692,-71.72356529804479,-43.84714074732753
1095,18,train,BS - Arid Steppe,Bare/Moss/Lichen,1588083525000,1588057229528,EPSG:32640,4,56.44576331529653,32.5355975694524,56.65996317266573,32.71685962053123
1052,645,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1565972135000,1565989210805,EPSG:32605,8,-155.77966402484105,19.22108128813711,-155.58644717411204,19.404519312685135
528,1345,train,"Df(c|d) - Cold, no dry season",Cropland,1526314409000,1526292652000,EPSG:32634,5,22.596060127772727,62.312524413577634,22.993801033564694,62.497030368963394
378,1200,train,ET - Tundra,Built up,1567786147000,1567762067534,EPSG:32635,9,25.44827392382845,45.56687792395625,25.70959432290858,45.75012372828846
1188,1825,train,"Af - Tropical, rainforest",Cropland,1586045215000,1586018322821,EPSG:32615,4,-90.48863319143658,17.088546544019522,-90.2981329276671,17.27166602132116
1174,576,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1609141093000,1609108701776,EPSG:32759,12,170.51431378519067,-43.69333024270123,170.76332101934818,-43.5123785561403
701,1450,train,BS - Arid Steppe,Ice/Snow,1600086909000,1600062394235,EPSG:32644,9,80.1041254922374,44.94888406023833,80.36057212785286,45.13070192626764
916,898,train,BS - Arid Steppe,Grassland,1573840544000,1573813623795,EPSG:32631,11,3.639256133911337,13.609043031131582,3.824856941263996,13.79051019270199
654,242,train,"Dw - Cold, dry winter",Ice/Snow,1556680794000,1556659664000,EPSG:32606,4,-145.39583132146203,63.31074153505368,-144.98414035478555,63.49530637527332
539,285,train,"Df(c|d) - Cold, no dry season",Cropland,1514780477000,1514798033464,EPSG:32635,1,26.11530498251855,44.974266266775686,26.37195833827894,45.1560602800159
1114,449,train,"Ds - Cold, dry summer",Bare/Moss/Lichen,1574210052000,1574227154341,EPSG:32644,11,82.3143379172758,34.24290300344147,82.53485788485743,34.42583573527128
166,166,train,"Df(a|b) - Cold, no dry season",Shrubs,1552785359000,1552762679000,EPSG:32611,3,-114.79320027763046,59.16234579707815,-114.4300470369517,59.34831921907245
387,458,train,"Cs - Temperate, dry summer",Built up,1540697701000,1540715404000,EPSG:32636,10,34.86764069125565,32.00320161585258,35.083463913579045,32.186923820786234
289,2014,train,BS - Arid Steppe,Shrubs,1564505777000,1564476348914,EPSG:32734,7,23.452593971328888,-19.15333548041931,23.64535648659525,-18.97004613539482
46,1462,train,ET - Tundra,Forest,1573405580000,1573381078541,EPSG:32633,11,12.634286566291925,46.63549804121671,12.903386160168761,46.82053867565885
701,1348,train,BS - Arid Steppe,Ice/Snow,1563366408000,1563342398836,EPSG:32644,7,80.1041254922374,44.94888406023833,80.36057212785286,45.13070192626764
658,263,train,"Ds - Cold, dry summer",Ice/Snow,1605582205000,1605560289541,EPSG:32607,11,-143.15997679510292,61.884864406415005,-142.76690191962535,62.06981109876356
504,920,train,"Ds - Cold, dry summer",Cropland,1594966644000,1594984193915,EPSG:32630,7,-4.149962058855772,40.93216598442863,-3.909182552436374,41.11451614153945
655,1171,train,"Ds - Cold, dry summer",Ice/Snow,1571241387000,1571260082163,EPSG:32607,10,-141.57520376560942,62.03014319480838,-141.18939803724862,62.210814227631595
580,923,train,"Aw - Tropical, savannah",Cropland,1571013880000,1571031140597,EPSG:32644,10,77.95868627555998,23.45071203190887,78.15849268907724,23.634923987797706
546,931,train,"Df(a|b) - Cold, no dry season",Cropland,1602690781000,1602666405685,EPSG:32636,10,30.558434217270737,48.877395521255586,30.839905670199304,49.06270380989297
648,219,train,"Cf - Temperate, no dry season",Cropland,1547840948000,1547858231000,EPSG:32754,1,141.02682645049845,-36.43528484947767,141.25013914615926,-36.25462892768665
959,1479,train,"Dw - Cold, dry winter",Grassland,1609283547000,1609300750325,EPSG:32648,12,102.16757116109532,32.745325271238855,102.38665022975128,32.93027262680488
125,618,train,BW - Arid desert,Forest,1598717481000,1598688721888,EPSG:32736,8,33.46554820233415,-6.617958938379748,33.64672974778001,-6.436754771331987
123,981,train,"Cw - Temperate, dry winter",Forest,1591373824000,1591344830766,EPSG:32736,6,32.47563333104002,-12.884522928169599,32.66030880335911,-12.703278615957162
1164,1407,train,"Ds - Cold, dry summer",Bare/Moss/Lichen,1602755778000,1602773528308,EPSG:32719,10,-70.29027644477347,-33.48885057607579,-70.07270612232072,-33.30635485209008
395,51,train,BS - Arid Steppe,Built up,1573007420000,1573024860381,EPSG:32639,11,53.17615871425312,31.039097391994574,53.390205811382266,31.22322288203188
291,784,train,BS - Arid Steppe,Shrubs,1558370823000,1558340835000,EPSG:32735,5,27.420157586838446,-24.88256407823107,27.618866454547067,-24.701077304442094
465,2041,train,"Cw - Temperate, dry winter",Built up,1589771899000,1589789235893,EPSG:32736,5,31.604888040166756,-25.728221703706936,31.806121640348007,-25.545805628007
624,1281,train,"Cf - Temperate, no dry season",Cropland,1568885067000,1568902403811,EPSG:32720,9,-63.36075381824577,-38.12416665932137,-63.13213560208092,-37.94334392381269
399,1196,train,BS - Arid Steppe,Built up,1557927519000,1557901740000,EPSG:32641,5,65.49179100260648,37.48403384220057,65.7244590060369,37.669212042805874
1112,66,train,"Cw - Temperate, dry winter",Bare/Moss/Lichen,1608381058000,1608355218203,EPSG:32644,12,83.6836598984238,30.06497757335067,83.89629282765054,30.249756168737665
685,2153,train,"Cf - Temperate, no dry season",Ice/Snow,1592052981000,1592026811507,EPSG:32643,6,77.39338172444468,32.06364711683337,77.6103150591119,32.24819002621876
1125,1233,train,"Dw - Cold, dry winter",Bare/Moss/Lichen,1551528891000,1551503382000,EPSG:32645,3,86.16260366761882,31.851859730178877,86.37572995093774,32.03359091341012
185,2056,train,"Af - Tropical, rainforest",Shrubs,1592440762000,1592413739100,EPSG:32614,6,-97.10041566343851,17.825366018263278,-96.90957724670703,18.008057200841645
31,312,train,"Cf - Temperate, no dry season",Forest,1566454612000,1566472132900,EPSG:32630,8,-1.175076764206358,44.15515882412022,-0.918511587085234,44.33949205316356
742,329,train,"Af - Tropical, rainforest",Wetlands,1594594410000,1594567659334,EPSG:32619,7,-70.52914814357678,19.66184438418237,-70.33659942009545,19.844144589174224
457,637,train,"Aw - Tropical, savannah",Built up,1564912145000,1564929356890,EPSG:32720,8,-62.45782295416961,-11.232573445875264,-62.274185818911306,-11.051229025491756
500,895,train,"Cs - Temperate, dry summer",Cropland,1597558693000,1597576210497,EPSG:32630,8,-4.130268807918344,39.99030811143149,-3.892938383043701,40.17261226999355
523,2080,train,"Cs - Temperate, dry summer",Cropland,1551675839000,1551693617000,EPSG:32633,3,14.523845279254857,37.38636197877627,14.751025469819089,37.5674163580982
1212,82,train,"Am - Tropical, monsoon",Wetlands,1579605088000,1579577712136,EPSG:32648,1,104.48541863916215,10.253449781228358,104.66843213456565,10.4346626595549
815,953,train,"Dw - Cold, dry winter",Wetlands,1596056624000,1596074631890,EPSG:32653,7,136.20121365979514,49.33638676558952,136.48199323457104,49.519526157369654
709,974,train,BS - Arid Steppe,Ice/Snow,1548157871000,1548131918000,EPSG:32646,1,92.76975402032538,35.787284938315615,92.99170067443269,35.9679168089754
210,863,train,"Cs - Temperate, dry summer",Shrubs,1569521891000,1569496269485,EPSG:32630,9,-5.221532520853947,36.380100831470806,-4.993443582807414,36.56431609246326
272,339,train,"Aw - Tropical, savannah",Shrubs,1594801677000,1594818986003,EPSG:32723,7,-43.57707547410944,-15.221190051478795,-43.389614611432194,-15.039091344067062
1158,1903,train,BS - Arid Steppe,Bare/Moss/Lichen,1550878803000,1550846142000,EPSG:32719,2,-69.63029437724967,-46.685393682268305,-69.36741907525037,-46.50418432338268
530,341,train,EF - Frost,Cropland,1589387078000,1589362137560,EPSG:32634,5,23.065383959971353,42.17946714280729,23.31409704784522,42.36427113195091
1061,2294,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1569809464000,1569786020409,EPSG:32609,9,-126.69025663910676,51.41583789430144,-126.39251017661262,51.601636284124965
126,813,train,"Aw - Tropical, savannah",Forest,1562601240000,1562572962000,EPSG:32737,7,36.50072661967314,-9.589104749327458,36.68413620507305,-9.40702393292863
395,1324,train,BS - Arid Steppe,Built up,1555338385000,1555312862000,EPSG:32639,4,53.17615871425312,31.039097391994574,53.390205811382266,31.22322288203188
1058,677,train,"Dw - Cold, dry winter",Bare/Moss/Lichen,1589858401000,1589836056893,EPSG:32606,5,-144.3198953410038,63.14796819431082,-143.90413912896528,63.335406061160256
442,1505,train,"Dw - Cold, dry winter",Built up,1578519973000,1578537926545,EPSG:32651,1,125.14617359326475,43.883932034246634,125.40233435081943,44.06891425341731
877,473,train,BW - Arid desert,Wetlands,1548619769000,1548637411000,EPSG:32754,1,138.75760084402933,-23.07661537851953,138.95554954981472,-22.893252948008538
785,103,train,BW - Arid desert,Wetlands,1600479425000,1600497413723,EPSG:32642,9,68.51691209880151,44.79679414955628,68.77140635516196,44.97771142534081
1164,743,train,"Ds - Cold, dry summer",Bare/Moss/Lichen,1581636473000,1581605517729,EPSG:32719,2,-70.29027644477347,-33.48885057607579,-70.07270612232072,-33.30635485209008
39,1207,train,"Cs - Temperate, dry summer",Forest,1599975859000,1599992932760,EPSG:32632,9,6.982097813766802,43.85846298808264,7.237046378388218,44.04265056331838
886,337,train,ET - Tundra,Grassland,1585791328000,1585772717457,EPSG:32610,4,-124.72113355886331,69.44539814604485,-124.19620523445239,69.62905820518525
91,255,train,"Dw - Cold, dry winter",Forest,1582667022000,1582685560283,EPSG:32652,2,126.91643846593078,53.15991019252654,127.22427685618449,53.34453064679647
803,844,train,"Dw - Cold, dry winter",Wetlands,1588283613000,1588301670462,EPSG:32651,5,124.08076221872092,46.87005670916328,124.34778896715119,47.05287074965453
109,1979,train,"Cw - Temperate, dry winter",Forest,1596185166000,1596202638708,EPSG:32722,7,-48.573622405783425,-18.045875487920267,-48.38227304853934,-17.86273454234251
924,2065,train,"Aw - Tropical, savannah",Grassland,1607616334000,1607588363242,EPSG:32636,12,33.95119665797588,2.224649031642846,34.13126975085053,2.405785388016278
146,1614,train,"Cf - Temperate, no dry season",Forest,1579721022000,1579738548454,EPSG:32755,1,149.15025106464776,-32.84228778635782,149.36824354291693,-32.65807461185252
863,1900,train,"Cw - Temperate, dry winter",Wetlands,1589732782000,1589704371243,EPSG:32735,5,28.559845916640917,-9.553556216150302,28.742922500590442,-9.371786999508032
822,424,train,"Df(c|d) - Cold, no dry season",Wetlands,1562704006000,1562722736000,EPSG:32656,7,151.06738043302968,65.319911332733,151.50987387497744,65.50423923200013
1156,2042,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1552296483000,1552314417000,EPSG:32719,3,-70.23712359852081,-51.32189235087771,-69.9463287620838,-51.13932054365451
1069,2152,train,"Df(a|b) - Cold, no dry season",Bare/Moss/Lichen,1566781704000,1566756290598,EPSG:32612,8,-108.30880626706774,33.706062196277024,-108.08701466464711,33.89122761380247
983,351,train,"Am - Tropical, monsoon",Grassland,1564307859000,1564325181765,EPSG:32719,7,-66.89632073236864,-12.42911330099588,-66.71090135092038,-12.246811690831407
182,272,train,"Cf - Temperate, no dry season",Shrubs,1586738617000,1586712897464,EPSG:32614,4,-100.70551515515774,31.668039243479733,-100.49119859187873,31.851152150746902
971,1858,train,"Dw - Cold, dry winter",Grassland,1557520081000,1557538816000,EPSG:32655,5,147.56564361850064,60.53216132763363,147.9354287438373,60.71385243060248
1224,2094,train,"Af - Tropical, rainforest",Forest,1574326043000,1574297301272,EPSG:32755,11,144.37156874074998,-5.295646609556177,144.55268031414795,-5.114076623125925
171,1016,train,"Df(a|b) - Cold, no dry season",Shrubs,1554471868000,1554490668000,EPSG:32612,4,-113.19608758670371,59.519125730224516,-112.83096092075655,59.70414439089217
368,2033,train,ET - Tundra,Built up,1550464233000,1550482114000,EPSG:32634,2,22.84950536760652,42.45825857348744,23.09876522589684,42.642554678522444
680,1098,train,"Ds - Cold, dry summer",Ice/Snow,1569071677000,1569046110384,EPSG:32642,9,71.36527567645656,38.51627379777933,71.60109715067546,38.70130810443397
951,207,train,"Df(a|b) - Cold, no dry season",Grassland,1548203843000,1548222306000,EPSG:32644,1,82.71459265384837,49.32410021489294,82.99711524556356,49.50842070517851
1003,1549,train,"Aw - Tropical, savannah",Grassland,1606553093000,1606570575780,EPSG:32722,11,-48.5358221774867,-14.457015617263231,-48.348362212522495,-14.274268993207945
1171,500,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1579388685000,1579405700339,EPSG:32747,1,99.6899865488365,-0.271942376079647,99.86980339063876,-0.090914954313217
788,2250,train,"Df(c|d) - Cold, no dry season",Wetlands,1549761752000,1549780869000,EPSG:32643,2,75.2242658522378,64.70909103564514,75.64833234994553,64.8898702352328
635,1174,train,"Cw - Temperate, dry winter",Cropland,1587054742000,1587024889932,EPSG:32736,4,30.101090423263404,-17.172107446597995,30.291634068441645,-16.98884687294028
809,1353,train,"Dw - Cold, dry winter",Wetlands,1569099820000,1569118407738,EPSG:32653,9,136.09269309476264,49.65100557898109,136.37491957880792,49.83389921209606
369,1213,train,"Df(a|b) - Cold, no dry season",Built up,1580359532000,1580377634688,EPSG:32634,1,21.546110078595092,47.625525373566354,21.815223796425816,47.80713665874519
1090,1257,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1507216211000,1507191311000,EPSG:32637,10,41.747073313162254,43.2725203183644,42.00223240340302,43.45867746250927
772,1002,train,"Cs - Temperate, dry summer",Wetlands,1551495157000,1551512331000,EPSG:32639,3,48.79919949716634,38.83881851500659,49.03517943169372,39.02313598638711
0,821,train,"Ds - Cold, dry summer",Forest,1561394670000,1561414632000,EPSG:32605,6,-154.54704885717342,66.31045281366922,-154.0897786999823,66.4936989679036
137,1435,train,BS - Arid Steppe,Forest,1599079501000,1599096986014,EPSG:32752,9,127.3223361315156,-32.265705619745546,127.53760133808636,-32.082618810235935
527,34,train,"Df(a|b) - Cold, no dry season",Cropland,1527571520000,1527588745516,EPSG:32633,5,12.474426992223316,51.98267978490019,12.775687689165427,52.16831136867922
104,1974,train,"Am - Tropical, monsoon",Forest,1598782892000,1598800527378,EPSG:32719,8,-71.76398713339854,-8.488778307470385,-71.5811873829342,-8.306746135839633
1152,150,train,"Af - Tropical, rainforest",Bare/Moss/Lichen,1572130786000,1572101212539,EPSG:32719,10,-67.63340937882651,-14.073376464439862,-67.44704975459435,-13.891391474264763
254,2044,train,"Af - Tropical, rainforest",Shrubs,1598611111000,1598628363672,EPSG:32718,8,-75.78871630367664,-10.809214905617353,-75.60531895095258,-10.627845307453764
718,633,train,"Cf - Temperate, no dry season",Ice/Snow,1547682517000,1547649977000,EPSG:32718,1,-72.45965648667952,-48.769788916899245,-72.17858535087366,-48.58365157189204
786,1590,train,"Df(a|b) - Cold, no dry season",Wetlands,1550194404000,1550213025000,EPSG:32642,2,70.6377148083209,55.54126003383452,70.96363900183236,55.72563269836153
715,1757,train,BW - Arid desert,Ice/Snow,1602286518000,1602304062996,EPSG:32647,10,96.33647494648514,39.40906141867,96.57555316600637,39.59427502294916
951,68,train,"Df(a|b) - Cold, no dry season",Grassland,1585528658000,1585546511513,EPSG:32644,3,82.71459265384837,49.32410021489294,82.99711524556356,49.50842070517851
44,539,train,"Df(a|b) - Cold, no dry season",Forest,1598632494000,1598609195845,EPSG:32633,8,17.634642248496174,50.750944239359264,17.929219258376104,50.9374478596188
30,1067,train,"Am - Tropical, monsoon",Forest,1582656165000,1582628973118,EPSG:32629,2,-7.946799161960384,5.825822497679575,-7.765681886517265,6.007175849288818
218,518,train,ET - Tundra,Shrubs,1509035025000,1509009969947,EPSG:32634,10,22.958300901364193,41.85972055528295,23.205559213589577,42.044204669017894
1136,1577,train,"Am - Tropical, monsoon",Bare/Moss/Lichen,1594289205000,1594262574691,EPSG:32651,7,120.6153190546853,17.36305545786837,120.80587359540574,17.54595045478735
498,1813,train,"Af - Tropical, rainforest",Cropland,1577877760000,1577895039029,EPSG:32617,1,-83.0469861618939,9.4567593146834,-82.86372694256944,9.638664063573515
753,1470,train,"Df(a|b) - Cold, no dry season",Wetlands,1522731022000,1522749162000,EPSG:32634,4,23.781244645097047,58.838627797337956,24.14377574242496,59.026045582830704
44,282,train,"Df(a|b) - Cold, no dry season",Forest,1497976985000,1497953093000,EPSG:32633,6,17.634642248496174,50.750944239359264,17.929219258376104,50.9374478596188
11,1124,train,BS - Arid Steppe,Forest,1573002401000,1572976573530,EPSG:32613,11,-106.9720028082212,27.994186655731472,-106.76530905297035,28.177496840739096
146,1930,train,"Cf - Temperate, no dry season",Forest,1558985018000,1559002557000,EPSG:32755,5,149.15025106464776,-32.84228778635782,149.36824354291693,-32.65807461185252
894,1895,train,"Df(a|b) - Cold, no dry season",Grassland,1559435489000,1559412022000,EPSG:32614,6,-102.12392990805732,48.90026272905047,-101.84002107771278,49.08708662388814
994,1139,train,"Am - Tropical, monsoon",Grassland,1587250298000,1587221197753,EPSG:32720,4,-66.05304689487774,-14.26559840690724,-65.86551722014595,-14.08262636812781
946,1109,train,"Df(a|b) - Cold, no dry season",Grassland,1552439897000,1552457708059,EPSG:32643,3,74.23514542305413,49.709670142193744,74.51550294370364,49.89113426076335
421,1562,train,"Af - Tropical, rainforest",Built up,1599564893000,1599537415134,EPSG:32647,9,100.19254713833516,5.23583817735852,100.3734765873812,5.417189611672565
927,1567,train,"Cs - Temperate, dry summer",Grassland,1528559438000,1528534688838,EPSG:32636,6,30.58264213980303,37.93855297000013,30.816103948722862,38.123214051558435
522,1698,train,"Df(a|b) - Cold, no dry season",Cropland,1551372176000,1551348990000,EPSG:32633,2,15.159458359807209,50.91242318404046,15.445808611400697,51.09309794362065
49,2140,train,"Df(c|d) - Cold, no dry season",Forest,1519362691000,1519383637456,EPSG:32634,2,18.813279059749934,69.16021534284768,19.3350383988929,69.34519814610184
1090,1790,train,"Cf - Temperate, no dry season",Bare/Moss/Lichen,1538709857000,1538727083000,EPSG:32637,10,41.747073313162254,43.2725203183644,42.00223240340302,43.45867746250927
754,1239,train,"Cs - Temperate, dry summer",Wetlands,1516031923000,1516006726985,EPSG:32635,1,28.3161092922534,40.29171244913959,28.55560572439446,40.474855952684074
829,855,train,"Cf - Temperate, no dry season",Wetlands,1576660940000,1576678301626,EPSG:32720,12,-60.373171142934055,-32.78220656026379,-60.15445208883575,-32.597252862998836
125,938,train,BW - Arid desert,Forest,1567613474000,1567584722156,EPSG:32736,9,33.46554820233415,-6.617958938379748,33.64672974778001,-6.436754771331987
678,1163,train,ET - Tundra,Ice/Snow,1592288115000,1592309960358,EPSG:32633,6,17.717613358040023,77.64702904192995,18.606055888117623,77.83571065658121
448,1573,train,"Dw - Cold, dry winter",Built up,1563572313000,1563590151384,EPSG:32652,7,127.09002204461135,42.37905115763698,127.33856571852445,42.5629649019201
1105,1896,train,"Aw - Tropical, savannah",Bare/Moss/Lichen,1589157917000,1589175145096,EPSG:32643,5,77.50953440662397,23.84555676924928,77.70960116161675,24.029444507208314
670,879,train,"Df(a|b) - Cold, no dry season",Ice/Snow,1593354952000,1593373806062,EPSG:32609,6,-127.26813608645534,52.62998240131418,-126.96427886490163,52.81447603526416
942,1500,train,"Cs - Temperate, dry summer",Grassland,1567430572000,1567405713585,EPSG:32642,9,67.86327024396523,38.51764027871259,68.09561241690002,38.69994454365968
745,466,train,"Cs - Temperate, dry summer",Wetlands,1608098587000,1608116470358,EPSG:32630,12,-0.477661124432031,35.66851106090838,-0.250594058390638,35.8535841841241
527,836,train,"Df(a|b) - Cold, no dry season",Cropland,1553359927000,1553336785000,EPSG:32633,3,12.474426992223316,51.98267978490019,12.775687689165427,52.16831136867922
1147,1228,train,"Cs - Temperate, dry summer",Bare/Moss/Lichen,1563059977000,1563029504297,EPSG:32719,7,-70.57554874763655,-31.502134000977907,-70.36229468537786,-31.319238738792862
1096,400,train,BS - Arid Steppe,Bare/Moss/Lichen,1601561958000,1601536803621,EPSG:32640,10,54.05156033820827,34.3010810647896,54.27506884511369,34.48636049648078
662,672,train,"Df(a|b) - Cold, no dry season",Ice/Snow,1587222925000,1587241113785,EPSG:32608,4,-134.3876281331914,58.646168513413116,-134.03794337212148,58.82797017414957
313,2276,train,"Af - Tropical, rainforest",Shrubs,1574530853000,1574548258027,EPSG:32760,11,177.82057481511663,-17.976789142904952,178.01037512637717,-17.795059836035474
163,1065,train,BS - Arid Steppe,Shrubs,1602121736000,1602095732652,EPSG:32611,10,-116.31727503236611,31.607519236631664,-116.1046090343173,31.789343016584162
164,915,train,BW - Arid desert,Shrubs,1591925582000,1591899918174,EPSG:32611,6,-114.32667680200781,33.12187722694109,-114.10649463661974,33.306955795909474
1167,874,train,"Am - Tropical, monsoon",Bare/Moss/Lichen,1598655055000,1598625455605,EPSG:32720,8,-65.38950122077341,-16.94857594237189,-65.1996247590412,-16.765647749756724
252,1760,train,"Df(c|d) - Cold, no dry season",Shrubs,1588449195000,1588467504239,EPSG:32657,5,161.28567804528964,65.7120632410955,161.74030405663498,65.89859360634038
574,1198,train,BS - Arid Steppe,Cropland,1586178408000,1586151300718,EPSG:32643,4,76.38457351412148,13.661141367696585,76.5707433568704,13.843123761153622
1046,2228,train,"Am - Tropical, monsoon",Grassland,1600074188000,1600045176162,EPSG:32754,9,140.45446695785745,-8.452846739055843,140.63641536883236,-8.271645580695829
705,1147,train,"Dw - Cold, dry winter",Ice/Snow,1604405707000,1604379591279,EPSG:32645,11,87.38437191736071,32.141266410889024,87.59771758833865,32.322604292544156
1069,739,train,"Df(a|b) - Cold, no dry season",Bare/Moss/Lichen,1592701706000,1592676288528,EPSG:32612,6,-108.30880626706774,33.706062196277024,-108.08701466464711,33.89122761380247
46,2162,train,ET - Tundra,Forest,1599325586000,1599301077308,EPSG:32633,9,12.634286566291925,46.63549804121671,12.903386160168761,46.82053867565885
785,1175,train,BW - Arid desert,Wetlands,1591148219000,1591165614547,EPSG:32642,6,68.51691209880151,44.79679414955628,68.77140635516196,44.97771142534081
1089,865,train,"Aw - Tropical, savannah",Bare/Moss/Lichen,1593272937000,1593244766388,EPSG:32637,6,37.544370563712796,2.314443793552292,37.724481537812025,2.495606394948476
351,1947,train,"Df(c|d) - Cold, no dry season",Built up,1606110674000,1606128507243,EPSG:32631,11,3.010524932791796,45.65606620455513,3.268218654449657,45.836483474600406
303,710,train,"Af - Tropical, rainforest",Shrubs,1574388701000,1574406313878,EPSG:32739,11,48.3885906612517,-20.84260212768087,48.583610557742176,-20.6591588878867
733,148,train,"Af - Tropical, rainforest",Wetlands,1558312295000,1558285727000,EPSG:32614,5,-96.74142463552229,18.166755678742906,-96.54985278800672,18.349787941783763
412,55,train,"Ds - Cold, dry summer",Built up,1546044419000,1546062339000,EPSG:32644,12,81.48334186565529,46.993210320646305,81.74901717470735,47.1746796737491
1018,117,train,BW - Arid desert,Grassland,1558459590000,1558428550000,EPSG:32734,5,19.238277229686357,-31.14889623848694,19.45104393762688,-30.965728439349494
832,1637,train,"Cf - Temperate, no dry season",Wetlands,1557912678000,1557930122000,EPSG:32720,5,-63.569743325994416,-33.172619782955934,-63.354404306190716,-32.991336241202276
522,1766,train,"Df(a|b) - Cold, no dry season",Cropland,1598028190000,1598004996223,EPSG:32633,8,15.159458359807209,50.91242318404046,15.445808611400697,51.09309794362065
815,495,train,"Dw - Cold, dry winter",Wetlands,1590872620000,1590890632341,EPSG:32653,5,136.20121365979514,49.33638676558952,136.48199323457104,49.519526157369654
787,995,train,BW - Arid desert,Wetlands,1590543936000,1590561417988,EPSG:32642,5,66.10693497954391,44.2956769216477,66.3663428798122,44.481689636471025
782,24,train,"Df(a|b) - Cold, no dry season",Wetlands,1560994873000,1561013005000,EPSG:32642,6,69.51984125678717,57.04431866627205,69.85373955039609,57.225869459644514
174,891,train,"Cw - Temperate, dry winter",Shrubs,1604407778000,1604425061131,EPSG:32613,11,-103.28408311945235,22.857089309375617,-103.08659063265854,23.039990175673193
488,1420,train,"Af - Tropical, rainforest",Cropland,1560125212000,1560098348000,EPSG:32615,6,-90.41664878757915,16.79651713531659,-90.22642814776341,16.979657078775624
626,1141,train,"Aw - Tropical, savannah",Cropland,1592817024000,1592834290992,EPSG:32721,6,-54.46797388090816,-20.08470926007353,-54.2738940607641,-19.90124071176765
39,130,train,"Cs - Temperate, dry summer",Forest,1560706265000,1560680934000,EPSG:32632,6,6.982097813766802,43.85846298808264,7.237046378388218,44.04265056331838
965,659,train,"Dw - Cold, dry winter",Grassland,1561154990000,1561173271000,EPSG:32650,6,119.76260912607438,48.17612006735571,120.04210628990272,48.36271576955458
1136,197,train,"Am - Tropical, monsoon",Bare/Moss/Lichen,1545428758000,1545446564000,EPSG:32651,12,120.6153190546853,17.36305545786837,120.80587359540574,17.54595045478735
